Sample	Arc1	Arc2	Arc3	ENiClust	Subgroup
CURTIS_H004093_T02_01_WG01	0.42953837885325	0.0222460926130914	0.548215528533659	ic5	HER2+
CURTIS_H004094_T01_01_WG01	0.502573969790689	0.302675036322961	0.19475099388635	ic3/ic7	ER+ Typical
CURTIS_H004095_T01_01_WG01	0.639721814294692	0	0.360278185705308	ic10	IC10
CURTIS_H004096_T01_01_WG01	0.302830921491059	0.0335100234530076	0.663659055055933	ic3/ic7	ER+ Typical
CURTIS_H004097_T01_01_WG01	0.419078985493282	0.0439704062054655	0.536950608301252	ic3/ic7	ER+ Typical
CURTIS_H004098_T02_01_WG01	0.754281547008924	0.0380281096658864	0.207690343325189	ic10	IC10
CURTIS_H004099_T01_01_WG01	0.187890069385355	0.29288241545606	0.519227515158585	ic3/ic7	ER+ Typical
CURTIS_H004100_T01_01_WG01	0.447078415716303	0.176031172849164	0.376890411434533	ic10	IC10
CURTIS_H004101_T01_01_WG01	0.522060347778985	0.477939652221015	0	ic10	IC10
CURTIS_H004102_T01_01_WG01	0.336879465022846	0.0853324906417339	0.57778804433542	ic3/ic7	ER+ Typical
CURTIS_H004103_T01_01_WG01	0.218154146754745	0.0637969395182264	0.718048913727029	ic5	HER2+
CURTIS_H004104_T01_01_WG01	0.304391942421864	0.596139667435177	0.0994683901429587	ic1	ER+ High
CURTIS_H004105_T01_01_WG01	0.514677415749442	0.156217914470186	0.329104669780372	ic3/ic7	ER+ Typical
CURTIS_H004106_T01_01_WG01	0.204555480395792	0.621837536163191	0.173606983441017	ic3/ic7	ER+ Typical
CURTIS_H004107_T01_01_WG01	0.620082187712865	0	0.379917812287135	ic3/ic7	ER+ Typical
CURTIS_H004108_T01_01_WG01	0.18766398436927	0.0573575447322084	0.754978470898522	ic3/ic7	ER+ Typical
CURTIS_H004109_T02_01_WG01	0.42947018874735	0.112365059390945	0.458164751861705	ic8	ER+ Typical
CURTIS_H004110_T01_01_WG01	0.339024303061376	0.0277255634006726	0.633250133537952	ic8	ER+ Typical
CURTIS_H004111_T01_01_WG01	0.43335579110496	0.199855350879125	0.366788858015914	ic3/ic7	ER+ Typical
CURTIS_H004112_T01_01_WG01	0.75414922565115	0	0.24585077434885	ic4	IC4ER-
CURTIS_H004113_T01_01_WG01	0.277576322467859	0.535821569085521	0.186602108446621	ic3/ic7	ER+ Typical
CURTIS_H004114_T01_01_WG01	0.0794254457816477	0.0324671515728093	0.888107402645543	ic1	ER+ High
CURTIS_H004116_T01_01_WG01	0.229429265605402	0.057551006362173	0.713019728032425	ic3/ic7	ER+ Typical
CURTIS_H004117_T01_01_WG01	0.393574202706837	0.0204881269437509	0.585937670349412	ic2	ER+ High
CURTIS_H004119_T01_01_WG01	0.692858985387772	0.0151289045189937	0.292012110093234	ic10	IC10
CURTIS_H004120_T01_01_WG01	0.458093217250086	0.0561298337047363	0.485776949045178	ic1	ER+ High
CURTIS_H004121_T01_01_WG01	0.356329136142221	0.49362868167146	0.150042182186319	ic3/ic7	ER+ Typical
CURTIS_H004122_T01_01_WG01	0.133856639618817	0.542042497100107	0.324100863281076	ic3/ic7	ER+ Typical
CURTIS_H004123_T01_01_WG01	0.140788937994826	0.339255454136676	0.519955607868497	ic5	HER2+
CURTIS_H004124_T01_01_WG01	0.118941433616836	0.349088597405133	0.531969968978031	ic5	HER2+
CURTIS_H004125_T01_01_WG01	0.396863033291929	0.0742244550636906	0.52891251164438	ic1	ER+ High
CURTIS_H004126_T01_01_WG01	0.13987431108226	0.763782759975227	0.0963429289425136	ic3/ic7	ER+ Typical
CURTIS_H004128_T01_01_WG01	0.6412777162369	0.0454545992827851	0.313267684480315	ic8	ER+ Typical
CURTIS_H004129_T01_01_WG01	0.521822363187853	0.170745027258853	0.307432609553294	ic4	ER+ Typical
CURTIS_H004130_T01_01_WG01	0.232070151420452	0.0872228184577332	0.680707030121815	ic3/ic7	ER+ Typical
CURTIS_H004131_T01_01_WG01	0.377152161321319	0.172123807258671	0.45072403142001	ic6	ER+ High
CURTIS_H004132_T01_01_WG01	0.195051035144339	0.371424304848668	0.433524660006993	ic3/ic7	ER+ Typical
CURTIS_H004133_T01_01_WG01	0.306576240925545	0.319250317354477	0.374173441719979	ic3/ic7	ER+ Typical
CURTIS_H004134_T01_01_WG01	0.674265968780479	0.0133657535269615	0.31236827769256	ic6	ER+ High
CURTIS_H004135_T01_01_WG01	0.688353157284886	0	0.311646842715114	ic10	IC10
CURTIS_H004136_T01_01_WG01	0.374619921901577	0	0.625380078098423	ic5	HER2+
CURTIS_H004137_T01_01_WG01	0.715265434210503	0.103208333527418	0.181526232262078	ic3/ic7	ER+ Typical
CURTIS_H004138_T01_01_WG01	0.287472049173664	0.0683979575778036	0.644129993248532	ic4	IC4ER-
CURTIS_H004139_T01_01_WG01	0.405135115169863	0.405802163448969	0.189062721381168	ic1	ER+ High
CURTIS_H004140_T01_01_WG01	0.338138929590498	0.0126930550266493	0.649168015382853	ic5	HER2+
CURTIS_H004141_T01_01_WG01	0.439944009387145	0.0582107487939104	0.501845241818945	ic4	IC4ER-
CURTIS_H004142_T01_01_WG01	0.367623936431756	0.0897839590834328	0.542592104484812	ic1	ER+ High
CURTIS_H004143_T01_01_WG01	0.566223579491573	0.0248257797115646	0.408950640796862	ic10	IC10
CURTIS_H004144_T01_01_WG01	0.597595510045052	0.103392627885384	0.299011862069564	ic3/ic7	ER+ Typical
CURTIS_H004145_T01_01_WG01	0.527890147296425	0	0.472109852703575	ic9	ER+ High
CURTIS_H004146_T01_01_WG01	0	0.441790316647337	0.558209683352663	ic3/ic7	ER+ Typical
CURTIS_H004147_T01_01_WG01	0.277635893144185	0.0121630060670115	0.710201100788804	ic5	HER2+
CURTIS_H004148_T01_01_WG01	0.287501849948228	0.371478300685656	0.341019849366117	ic1	ER+ High
CURTIS_H004149_T01_01_WG01	0.441040287755019	0.487260987368552	0.0716987248764284	ic3/ic7	ER+ Typical
CURTIS_H004150_T01_01_WG01	0.263169100625544	0	0.736830899374456	ic10	IC10
CURTIS_H004151_T01_01_WG01	0.740991838228615	0.0844626585522204	0.174545503219165	ic10	IC10
CURTIS_H004152_T01_01_WG01	0.435506246583511	0.0669493575587777	0.497544395857711	ic3/ic7	ER+ Typical
CURTIS_H004153_T01_01_WG01	0.216869347870368	0	0.783130652129632	ic5	HER2+
CURTIS_H004154_T01_01_WG01	0.193559386236413	0.427473382464637	0.37896723129895	ic1	ER+ High
CURTIS_H004155_T01_01_WG01	0.324911938462722	0.126053599920258	0.54903446161702	ic5	HER2+
CURTIS_H004156_T01_01_WG01	0.682161167030883	0	0.317838832969118	ic4	ER+ Typical
CURTIS_H004157_T01_01_WG01	0	0.84156496116159	0.15843503883841	ic3/ic7	ER+ Typical
CURTIS_H004159_T02_01_WG01	0.287778616165138	0.121463323056771	0.590758060778091	ic3/ic7	ER+ Typical
CURTIS_H004160_T01_01_WG01	0.299825484292484	0.0241625399783793	0.676011975729137	ic4	ER+ Typical
CURTIS_H004161_T01_01_WG01	0.549291742811656	0.305924507383646	0.144783749804698	ic8	ER+ Typical
CURTIS_H004162_T01_01_WG01	0.146581771519535	0.336096261188307	0.517321967292157	ic8	ER+ Typical
CURTIS_H004163_T01_01_WG01	0.162441837161669	0.837558162838331	0	ic3/ic7	ER+ Typical
CURTIS_H004164_T01_01_WG01	0.170351628950286	0	0.829648371049714	ic2	ER+ High
CURTIS_H004165_T01_01_WG01	0.524888015624524	0.202388603591945	0.27272338078353	ic3/ic7	ER+ Typical
CURTIS_H004166_T01_01_WG01	0.323281652940159	0.0485514955671732	0.628166851492667	ic3/ic7	ER+ Typical
CURTIS_H004167_T01_01_WG01	0.0814544627403222	0.0776887326399334	0.840856804619744	ic5	HER2+
CURTIS_H004168_T01_01_WG01	0.255692712291495	0.0162156391442939	0.728091648564211	ic3/ic7	ER+ Typical
CURTIS_H004169_T01_01_WG01	0.426874007809079	0.0203155400867134	0.552810452104208	ic10	IC10
CURTIS_H004170_T01_01_WG01	0.344488106173193	0.0452008206747613	0.610311073152046	ic4	IC4ER-
CURTIS_H004171_T01_01_WG01	0.238179732612991	0.0607683004867844	0.701051966900225	ic6	ER+ High
CURTIS_H004172_T01_01_WG01	0.243618137831809	0.589236893712416	0.167144968455775	ic3/ic7	ER+ Typical
CURTIS_H004173_T01_01_WG01	0.221576091108411	0.568178915735544	0.210244993156044	ic9	ER+ High
CURTIS_H004174_T01_01_WG01	0.394332990141276	0.542988015961231	0.0626789938974927	ic3/ic7	ER+ Typical
CURTIS_H004175_T01_01_WG01	0.443643025036517	0.0367244481576696	0.519632526805814	ic9	ER+ High
CURTIS_H004177_T01_01_WG01	0.217175321934462	0.0374301311011158	0.745394546964423	ic1	ER+ High
CURTIS_H004178_T01_01_WG01	0.39132310431551	0.224268145944455	0.384408749740035	ic3/ic7	ER+ Typical
CURTIS_H004180_T01_01_WG01	0.0103952526894558	0.504156115025094	0.485448632285451	ic6	ER+ High
CURTIS_H004181_T01_01_WG01	0.332988113772661	0.0717655292202066	0.595246357007132	ic3/ic7	ER+ Typical
CURTIS_H004183_T01_01_WG01	0	0.621309220384153	0.378690779615847	ic3/ic7	ER+ Typical
CURTIS_H004184_T01_01_WG01	0.0605647346277403	0.521939743627316	0.417495521744943	ic8	ER+ Typical
CURTIS_H004185_T01_01_WG01	0.367779409705008	0.632220590294992	0	ic4	ER+ Typical
CURTIS_H004186_T01_01_WG01	0.264693484305767	0.0593560734751839	0.675950442219049	ic8	ER+ Typical
CURTIS_H004187_T01_01_WG01	0.371613611086051	0	0.628386388913949	ic10	IC10
CURTIS_H004188_T02_01_WG01	0	0.332665080871834	0.667334919128166	ic3/ic7	ER+ Typical
CURTIS_H004189_T01_01_WG01	0.149610313489689	0.0186950021181028	0.831694684392208	ic2	ER+ High
CURTIS_H004190_T01_01_WG01	0.377736922284947	0.108247975843767	0.514015101871286	ic3/ic7	ER+ Typical
CURTIS_H004191_T01_01_WG01	0.608331915722797	0	0.391668084277203	ic1	ER+ High
CURTIS_H004192_T01_01_WG01	0.0330355319256728	0.556659857030026	0.410304611044301	ic3/ic7	ER+ Typical
CURTIS_H004193_T01_01_WG01	0.370441474465314	0.0770333419474789	0.552525183587207	ic10	IC10
CURTIS_H004194_T01_01_WG01	0.663839543247024	0.0177397460731997	0.318420710679776	ic3/ic7	ER+ Typical
CURTIS_H004196_T01_01_WG01	0.0614392771515121	0.499641882214426	0.438918840634062	ic8	ER+ Typical
CURTIS_H004197_T01_01_WG01	0.403589291959088	0.0213622646993849	0.575048443341527	ic5	HER2+
CURTIS_H004198_T01_01_WG01	0.325018612122233	0.349516086471336	0.325465301406432	ic8	ER+ Typical
CURTIS_H004199_T01_01_WG01	0.543698189049517	0.0584025750391892	0.397899235911294	ic3/ic7	ER+ Typical
CURTIS_H004200_T01_01_WG01	0.393069903104597	0.464867589204975	0.142062507690427	ic3/ic7	ER+ Typical
CURTIS_H004201_T01_01_WG01	0.481949670943861	0.157377214843828	0.36067311421231	ic3/ic7	ER+ Typical
CURTIS_H004202_T01_01_WG01	0.471587441540929	0.0267303429894519	0.501682215469619	ic5	HER2+
CURTIS_H004203_T01_01_WG01	0.0503146003970111	0.535518123690561	0.414167275912428	ic6	ER+ High
CURTIS_H004204_T01_01_WG01	0.123269495180987	0.500309309885707	0.376421194933306	ic5	HER2+
CURTIS_H004205_T01_01_WG01	0.0353776864520818	0.526247897691	0.438374415856918	ic6	ER+ High
CURTIS_H004206_T01_01_WG01	0.190380558782895	0.0538798042540702	0.755739636963034	ic3/ic7	ER+ Typical
CURTIS_H004207_T01_01_WG01	0.203769767068174	0	0.796230232931826	ic5	HER2+
CURTIS_H004208_T01_01_WG01	0.424042826451446	0.435033761111695	0.140923412436859	ic8	ER+ Typical
CURTIS_H004209_T01_01_WG01	0.531838191587613	0.121468518558357	0.34669328985403	ic3/ic7	ER+ Typical
CURTIS_H004212_T01_01_WG01	0.158038596277555	0.706217720780407	0.135743682942038	ic3/ic7	ER+ Typical
CURTIS_H004213_T01_01_WG01	0.344437752400183	0.0538354336405712	0.601726813959245	ic5	HER2+
CURTIS_H004214_T01_01_WG01	0.338483439891119	0.424486625135125	0.237029934973756	ic3/ic7	ER+ Typical
CURTIS_H004215_T01_01_WG01	0.364869460105017	0.0251912678578016	0.609939272037181	ic3/ic7	ER+ Typical
CURTIS_H004216_T01_01_WG01	0.376742660593841	0.567947408608348	0.055309930797811	ic3/ic7	ER+ Typical
CURTIS_H004217_T01_01_WG01	0.0323717387929844	0.886857248391042	0.0807710128159739	ic3/ic7	ER+ Typical
CURTIS_H004219_T01_01_WG01	0.353633993746222	0	0.646366006253778	ic5	HER2+
CURTIS_H004220_T01_01_WG01	0.447623293212502	0.487002253425619	0.0653744533618788	ic3/ic7	ER+ Typical
CURTIS_H004222_T01_01_WG01	0.333293263629286	0.591339158955022	0.0753675774156917	ic3/ic7	ER+ Typical
CURTIS_H004223_T01_01_WG01	0.187755192727122	0.625539537033472	0.186705270239406	ic6	ER+ High
CURTIS_H004224_T01_01_WG01	0.352296215521186	0.557769582506169	0.0899342019726455	ic3/ic7	ER+ Typical
CURTIS_H004225_T01_01_WG01	0.477671343194852	0.396693870323467	0.125634786481681	ic3/ic7	ER+ Typical
CURTIS_H004226_T01_01_WG01	0.390633919448296	0	0.609366080551703	ic1	ER+ High
CURTIS_H004227_T01_01_WG01	0.451938796015493	0	0.548061203984507	ic10	IC10
CURTIS_H004228_T01_01_WG01	0.502558484066112	0	0.497441515933888	ic10	IC10
CURTIS_H004229_T01_01_WG01	0.268783536710213	0.198704265337502	0.532512197952286	ic3/ic7	ER+ Typical
CURTIS_H004230_T01_01_WG01	0.333563487900998	0	0.666436512099001	ic2	ER+ High
CURTIS_H004231_T01_01_WG01	0.17248164348274	0.585963368232999	0.241554988284261	ic1	ER+ High
CURTIS_H004232_T01_01_WG01	0.625515773129403	0	0.374484226870597	ic9	ER+ High
CURTIS_H004233_T01_01_WG01	0.752244819901168	0	0.247755180098832	ic4	ER+ Typical
CURTIS_H004234_T01_01_WG01	0.189446763490008	0.720238465494819	0.0903147710151731	ic4	NA
CURTIS_H004235_T01_01_WG01	0.437369527872959	0.263081339949927	0.299549132177114	ic3/ic7	ER+ Typical
CURTIS_H004236_T01_01_WG01	0.358478410996487	0	0.641521589003513	ic5	HER2+
CURTIS_H004237_T01_01_WG01	0.311241744998652	0	0.688758255001348	ic6	ER+ High
CURTIS_H004238_T01_01_WG01	0.24216812054319	0.315146329880766	0.442685549576044	ic2	ER+ High
CURTIS_H004239_T01_01_WG01	0.508079568550977	0	0.491920431449023	ic3/ic7	ER+ Typical
CURTIS_H004240_T01_01_WG01	0.526667260106351	0	0.473332739893649	ic1	ER+ High
CURTIS_H004241_T01_01_WG01	0.153634300073407	0.444060819195297	0.402304880731296	ic3/ic7	ER+ Typical
CURTIS_H004242_T01_01_WG01	0.519867759824352	0	0.480132240175648	ic10	IC10
CURTIS_H004243_T01_01_WG01	0.335427206018197	0.0249410683879814	0.639631725593822	ic3/ic7	ER+ Typical
CURTIS_H004244_T02_01_WG01	0.352598481733891	0.00339495577502118	0.644006562491088	ic9	ER+ High
CURTIS_H004245_T01_01_WG01	0.575786545230671	0.0536961255090359	0.370517329260293	ic3/ic7	ER+ Typical
CURTIS_H004246_T01_01_WG01	0.331032025731848	0.303907160987052	0.3650608132811	ic1	ER+ High
CURTIS_H004247_T01_01_WG01	0.373486995561085	0.626513004438915	0	ic9	ER+ High
CURTIS_H004248_T01_01_WG01	0.547464721936528	0.148793634601519	0.303741643461953	ic3/ic7	ER+ Typical
CURTIS_H004249_T01_01_WG01	0.563338887083425	0	0.436661112916575	ic4	IC4ER-
CURTIS_H004250_T01_01_WG01	0.178859388115467	0.451608588343914	0.369532023540619	ic3/ic7	ER+ Typical
CURTIS_H004252_T01_01_WG01	0.1891592591642	0.262373538346992	0.548467202488808	ic3/ic7	ER+ Typical
CURTIS_H004253_T01_01_WG01	0.490266209298754	0.326203240393632	0.183530550307615	ic3/ic7	ER+ Typical
CURTIS_H004255_T01_01_WG01	0.213040355414927	0.749725782053958	0.0372338625311154	ic3/ic7	ER+ Typical
CURTIS_H004256_T01_01_WG01	0.267425281806905	0.174919855753251	0.557654862439844	ic5	HER2+
CURTIS_H004257_T01_01_WG01	0.655914770097141	0	0.344085229902859	ic8	ER+ Typical
CURTIS_H004258_T01_01_WG01	0.221806694052367	0.217245114104001	0.560948191843632	ic3/ic7	ER+ Typical
CURTIS_H004259_T01_01_WG01	0.339507834571682	0.0771059516614869	0.583386213766831	ic5	HER2+
CURTIS_H004260_T01_01_WG01	0.430468933860374	0.041532480624427	0.527998585515199	ic5	HER2+
CURTIS_H004261_T01_01_WG01	0.160076649012678	0.839923350987322	0	ic3/ic7	ER+ Typical
CURTIS_H004262_T01_01_WG01	0.33544048838509	0.12363111390606	0.54092839770885	ic8	ER+ Typical
CURTIS_H004263_T01_01_WG01	0.129878582102885	0.690315629642724	0.179805788254391	ic3/ic7	ER+ Typical
CURTIS_H004264_T01_01_WG01	0.304761754212245	0.26410285908286	0.431135386704895	ic4	ER+ Typical
CURTIS_H004266_T01_01_WG01	0.450043658548932	0.140159105675383	0.409797235775685	ic5	HER2+
CURTIS_H004267_T01_01_WG01	0.177661840748435	0.762582491762342	0.0597556674892228	ic8	ER+ Typical
CURTIS_H004268_T01_01_WG01	0.154715189114285	0.264382835975376	0.58090197491034	ic6	ER+ High
CURTIS_H004269_T01_01_WG01	0.419186615402248	0	0.580813384597752	ic3/ic7	ER+ Typical
CURTIS_H004271_T01_01_WG01	0.271055773254602	0.0504135549455799	0.678530671799818	ic3/ic7	ER+ Typical
CURTIS_H004272_T01_01_WG01	0.318671400534392	0.548281427346655	0.133047172118952	ic4	ER+ Typical
CURTIS_H004273_T01_01_WG01	0.32308317270829	0.506640262687114	0.170276564604596	ic4	IC4ER-
CURTIS_H004274_T01_01_WG01	0.532158807393623	0.0651328614191172	0.402708331187259	ic9	ER+ High
CURTIS_H004275_T01_01_WG01	0.327122866461216	0.0272733313004365	0.645603802238348	ic4	IC4ER-
CURTIS_H004276_T01_01_WG01	0.378615735152796	0.448903965016998	0.172480299830206	ic9	ER+ High
CURTIS_H004277_T01_01_WG01	0.637503433070446	0.231386133427846	0.131110433501708	ic10	IC10
CURTIS_H004278_T01_01_WG01	0.369314657664652	0.233828714740784	0.396856627594564	ic3/ic7	ER+ Typical
CURTIS_H004279_T01_01_WG01	0.180612773644648	0.742269195633043	0.0771180307223093	ic3/ic7	ER+ Typical
CURTIS_H004280_T01_01_WG01	0.261899590876121	0.681817076460956	0.0562833326629236	ic8	ER+ Typical
CURTIS_H004282_T01_01_WG01	0.0946419127783982	0.132200479352591	0.773157607869011	ic4	IC4ER-
CURTIS_H004283_T01_01_WG01	0.339589996855179	0.224781574848088	0.435628428296732	ic2	ER+ High
CURTIS_H004284_T01_01_WG01	0.0227687220019802	0.5740759088745	0.40315536912352	ic6	ER+ High
CURTIS_H004285_T01_01_WG01	0.245907879937953	0	0.754092120062048	ic1	ER+ High
CURTIS_H004286_T01_01_WG01	0.420888327466629	0	0.579111672533371	ic4	ER+ Typical
CURTIS_H004288_T01_01_WG01	0.110296047401707	0.889703952598293	0	ic3/ic7	ER+ Typical
CURTIS_H004290_T01_01_WG01	0.137731150238349	0.600716665815179	0.261552183946472	ic1	ER+ High
CURTIS_H004291_T01_01_WG01	0.0518298900116878	0.470800820798999	0.477369289189314	ic2	ER+ High
CURTIS_H004292_T01_01_WG01	0.396740610342535	0.237265985806799	0.365993403850665	ic3/ic7	ER+ Typical
CURTIS_H004293_T01_01_WG01	0.253708772571863	0	0.746291227428137	ic4	ER+ Typical
CURTIS_H004294_T01_01_WG01	0.278833070156838	0.480108432281465	0.241058497561697	ic6	ER+ High
CURTIS_H004295_T01_01_WG01	0.242293634706846	0.528065300958544	0.22964106433461	ic4	ER+ Typical
CURTIS_H004296_T01_01_WG01	0.485029943187925	0.134227284668287	0.380742772143787	ic4	IC4ER-
CURTIS_H004298_T01_01_WG01	0.539893055852246	0	0.460106944147754	ic6	ER+ High
CURTIS_H004299_T01_01_WG01	0.273544517923681	0.291980462664405	0.434475019411913	ic5	HER2+
CURTIS_H004300_T01_01_WG01	0.648295504922978	0	0.351704495077022	ic3/ic7	ER+ Typical
CURTIS_H004301_T01_01_WG01	0.279343091817969	0.0205018635307574	0.700155044651274	ic3/ic7	ER+ Typical
CURTIS_H004302_T01_01_WG01	0	0.617365553272101	0.382634446727899	ic8	ER+ Typical
CURTIS_H004305_T01_01_WG01	0.16058043855469	0	0.83941956144531	ic5	HER2+
CURTIS_H004306_T01_01_WG01	0.374829432253609	0.197010018203213	0.428160549543179	ic9	ER+ High
CURTIS_H004307_T01_01_WG01	0.736149413895718	0.0410424697570556	0.222808116347226	ic10	IC10
CURTIS_H004308_T01_01_WG01	0.267670842023448	0.0317587709085586	0.700570387067994	ic9	ER+ High
CURTIS_H004309_T01_01_WG01	0.0809403673407698	0.639427390121235	0.279632242537995	ic3/ic7	ER+ Typical
CURTIS_H004310_T01_01_WG01	0.0428872531393635	0.435172155089096	0.52194059177154	ic5	HER2+
CURTIS_H004311_T01_01_WG01	0.266102080209133	0.510242446951274	0.223655472839593	ic4	ER+ Typical
CURTIS_H004313_T01_01_WG01	0.267425279434687	0.0545110653579185	0.678063655207394	ic5	HER2+
CURTIS_H004314_T01_01_WG01	0.112481479942526	0.00326225398985493	0.884256266067619	ic9	ER+ High
CURTIS_H004315_T01_01_WG01	0.685628582754952	0.0480157527931793	0.266355664451869	ic4	IC4ER-
CURTIS_H004316_T01_01_WG01	0.353431844728912	0.035594641231052	0.610973514040036	ic3/ic7	ER+ Typical
CURTIS_H004317_T01_01_WG01	0.269509394825661	0.418371088262468	0.312119516911871	ic2	ER+ High
CURTIS_H004318_T01_01_WG01	0.578831225646311	0.0460350890542343	0.375133685299454	ic10	IC10
CURTIS_H004319_T01_01_WG01	0.405896660802152	0.11683318249419	0.477270156703658	ic2	ER+ High
CURTIS_H004320_T01_01_WG01	0.209754988000933	0	0.790245011999067	ic5	HER2+
CURTIS_H004321_T01_01_WG01	0.11996055140702	0.512784456711158	0.367254991881822	ic6	ER+ High
CURTIS_H004322_T01_01_WG01	0.188039184937523	0.485847761185556	0.32611305387692	ic5	HER2+
CURTIS_H004323_T01_01_WG01	0.445359602974396	0.0287274357692738	0.52591296125633	ic5	HER2+
CURTIS_H004325_T01_01_WG01	0.624942782145061	0.17937082692174	0.195686390933199	ic1	ER+ High
CURTIS_H004326_T01_01_WG01	0.42807748101153	0.495772491829045	0.0761500271594245	ic6	ER+ High
CURTIS_H004327_T01_01_WG01	0.372163074623502	0.011592487641954	0.616244437734544	ic10	IC10
CURTIS_H004328_T01_01_WG01	0.554749323982625	0.211768733964655	0.233481942052721	ic10	IC10
CURTIS_H004329_T01_01_WG01	0.222880481946097	0.392006627130498	0.385112890923404	ic6	ER+ High
CURTIS_H004330_T01_01_WG01	0.454994472898833	0.0298197460508719	0.515185781050295	ic5	HER2+
CURTIS_H004331_T01_01_WG01	0.699889650945989	0	0.300110349054011	ic4	IC4ER-
CURTIS_H004332_T01_01_WG01	0.419321952385521	0.547864261604604	0.0328137860098757	ic9	ER+ High
CURTIS_H004334_T01_01_WG01	0.123879291383565	0.16330682421177	0.712813884404665	ic2	ER+ High
CURTIS_H004335_T01_01_WG01	0.185495911097219	0	0.814504088902781	ic5	HER2+
CURTIS_H004336_T01_01_WG01	0.400853901374836	0.0531132213698592	0.546032877255304	ic1	ER+ High
CURTIS_H004337_T01_01_WG01	0.366353575240637	0	0.633646424759363	ic3/ic7	ER+ Typical
CURTIS_H004338_T01_01_WG01	0.265822282301516	0.0526108039946806	0.681566913703803	ic5	HER2+
CURTIS_H004339_T01_01_WG01	0.136537534930979	0.379656744232792	0.48380572083623	ic3/ic7	ER+ Typical
CURTIS_H004340_T01_01_WG01	0.599658100194684	0	0.400341899805316	ic10	IC10
CURTIS_H004341_T01_01_WG01	0.450730574318406	0.0564035693449234	0.492865856336671	ic2	ER+ High
CURTIS_H004342_T01_01_WG01	0.148944368640345	0.428346877560616	0.422708753799039	ic3/ic7	ER+ Typical
CURTIS_H004343_T01_01_WG01	0.314549172858887	0.139407489428606	0.546043337712507	ic4	IC4ER-
CURTIS_H004344_T01_01_WG01	0.0868093383857565	0.563078278853503	0.35011238276074	ic2	ER+ High
CURTIS_H004345_T01_01_WG01	0.193246551658803	0.276835210758031	0.529918237583166	ic1	ER+ High
CURTIS_H004346_T01_01_WG01	0.587256292048467	0	0.412743707951533	ic9	ER+ High
CURTIS_H004347_T01_01_WG01	0.22338184836783	0	0.77661815163217	ic8	ER+ Typical
CURTIS_H004348_T01_01_WG01	0.0725644241926842	0.402857108613422	0.524578467193894	ic3/ic7	ER+ Typical
CURTIS_H004349_T01_01_WG01	0.58589059275538	0.155858748481477	0.258250658763143	ic8	ER+ Typical
CURTIS_H004350_T01_01_WG01	0.558979690446559	0.104959549599423	0.336060759954018	ic8	ER+ Typical
CURTIS_H004351_T01_01_WG01	0.0546880283079671	0.50525007669186	0.440061895000173	ic1	ER+ High
CURTIS_H004352_T01_01_WG01	0.598514892341275	0.158275266237106	0.243209841421619	ic3/ic7	ER+ Typical
CURTIS_H004353_T01_01_WG01	0.0172197036679729	0.473934839225299	0.508845457106728	ic2	ER+ High
CURTIS_H004354_T01_01_WG01	0.701481999243936	0	0.298518000756064	ic10	IC10
CURTIS_H004355_T01_01_WG01	0.293373606136604	0.0644363785124517	0.642190015350944	ic9	ER+ High
CURTIS_H004356_T01_01_WG01	0.406855316392818	0.0210339511067812	0.572110732500401	ic3/ic7	ER+ Typical
CURTIS_H004357_T01_01_WG01	0.325385843726019	0.281422670562297	0.393191485711684	ic3/ic7	ER+ Typical
CURTIS_H004358_T01_01_WG01	0.539214902107446	0	0.460785097892554	ic6	ER+ High
CURTIS_H004359_T01_01_WG01	0.747986759057406	0	0.252013240942594	ic3/ic7	ER+ Typical
CURTIS_H004360_T01_01_WG01	0.231349558280605	0	0.768650441719395	ic5	HER2+
CURTIS_H004361_T01_01_WG01	0.41003758177901	0.123655245181018	0.466307173039972	ic3/ic7	ER+ Typical
CURTIS_H004362_T01_01_WG01	0.321888990413383	0	0.678111009586618	ic1	ER+ High
CURTIS_H004363_T01_01_WG01	0.338268963571776	0.661731036428224	0	ic8	ER+ Typical
CURTIS_H004364_T01_01_WG01	0.456831702847475	0.194132062354114	0.349036234798411	ic3/ic7	ER+ Typical
CURTIS_H004365_T01_01_WG01	0.624716130345947	0.0911779883207143	0.284105881333339	ic9	ER+ High
CURTIS_H004366_T01_01_WG01	0.263395606154914	0.141783903810629	0.594820490034457	ic5	HER2+
CURTIS_H004367_T01_01_WG01	0.106858431115925	0	0.893141568884075	ic8	ER+ Typical
CURTIS_H004368_T01_01_WG01	0.266302576728115	0.246298977080599	0.487398446191287	ic6	ER+ High
CURTIS_H004371_T01_01_WG01	0.486371194930055	0.0613354750997325	0.452293329970213	ic3/ic7	ER+ Typical
CURTIS_H004372_T01_01_WG01	0	0.5453988793703	0.4546011206297	ic8	ER+ Typical
CURTIS_H004373_T01_01_WG01	0.669057118798987	0	0.330942881201013	ic10	IC10
CURTIS_H004374_T01_01_WG01	0.201912707185305	0.712196288023171	0.0858910047915246	ic3/ic7	ER+ Typical
CURTIS_H004375_T01_01_WG01	0.177395121618659	0.120856488878775	0.701748389502567	ic5	HER2+
CURTIS_H004376_T01_01_WG01	0.033045867998332	0.525042580009909	0.441911551991759	ic4	ER+ Typical
CURTIS_H004377_T01_01_WG01	0.250806184148991	0.148010390920446	0.601183424930563	ic6	ER+ High
