LF1 LF3 LF2
CURTIS_H004109_T02_01_WG01 0.912522642669693 0.619414315552833 2.22044604925031e-16
CURTIS_H004110_T01_01_WG01 0.826534999078888 0.76080525902474 2.22044604925031e-16
CURTIS_H004111_T01_01_WG01 2.22044604925031e-16 1.8378285106784 0.172384950155346
CURTIS_H004112_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004113_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004114_T01_01_WG01 0.220663027252054 1.75705083737131 2.22044604925031e-16
CURTIS_H004116_T01_01_WG01 0.648707385841529 1.05321022514566 2.22044604925031e-16
CURTIS_H004117_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004119_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004120_T01_01_WG01 2.22044604925031e-16 2.11989080262269 2.22044604925031e-16
CURTIS_H004121_T01_01_WG01 3.71552067896043e-10 2.22044604925031e-16 1.29559065737062
CURTIS_H004122_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004123_T01_01_WG01 0.286450087606279 2.22044604925031e-16 1.00772568639127
CURTIS_H004124_T01_01_WG01 0.4095771039198 2.22044604925031e-16 0.883990499853098
CURTIS_H004125_T01_01_WG01 0.616594423169007 1.1060141153366 2.22044604925031e-16
CURTIS_H004126_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004128_T01_01_WG01 2.72015700482865e-06 2.1198863298223 2.22044604925031e-16
CURTIS_H004129_T01_01_WG01 0.708151709750607 2.22044604925031e-16 0.583941122761352
CURTIS_H004130_T01_01_WG01 0.638364414404724 1.0702173488286 2.22044604925031e-16
CURTIS_H004131_T01_01_WG01 0.814424876997811 0.780718138539751 2.22044604925031e-16
CURTIS_H004132_T01_01_WG01 0.373697780058619 2.22044604925031e-16 0.920047045067533
CURTIS_H004133_T01_01_WG01 0.575524805058109 2.22044604925031e-16 0.717223121167943
CURTIS_H004134_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004135_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004136_T01_01_WG01 0.581700803003504 1.16339028789261 2.22044604925031e-16
CURTIS_H004137_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004138_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004139_T01_01_WG01 0.315460692721589 2.22044604925031e-16 0.978571787084659
CURTIS_H004140_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004141_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004142_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004143_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004144_T01_01_WG01 2.22044604925031e-16 2.11989080262269 2.22044604925031e-16
CURTIS_H004145_T01_01_WG01 0.451085371157765 1.37816346191449 2.22044604925031e-16
CURTIS_H004146_T01_01_WG01 2.22044604925031e-16 0.398687605257408 1.05192908041617
CURTIS_H004147_T01_01_WG01 0.329639694520506 1.57785865163315 2.22044604925031e-16
CURTIS_H004148_T01_01_WG01 0.417722323220272 2.22044604925031e-16 0.875805048278669
CURTIS_H004149_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004150_T01_01_WG01 0.759664014810519 0.870762354739486 2.22044604925031e-16
CURTIS_H004151_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004152_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004153_T01_01_WG01 0.791015437800633 0.819210677188542 2.22044604925031e-16
CURTIS_H004154_T01_01_WG01 2.22044604925031e-16 0.342234812746624 1.08643072101485
CURTIS_H004155_T01_01_WG01 0.382458059961603 1.49100851584039 2.22044604925031e-16
CURTIS_H004156_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004157_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004159_T02_01_WG01 2.22044604925031e-16 2.11989080262269 2.22044604925031e-16
CURTIS_H004160_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004161_T01_01_WG01 0.688157714634038 2.22044604925031e-16 0.604033875671831
CURTIS_H004162_T01_01_WG01 0.489073190299047 2.22044604925031e-16 0.804101752673972
CURTIS_H004163_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004164_T01_01_WG01 0.227907184477117 1.74513914655229 2.22044604925031e-16
CURTIS_H004165_T01_01_WG01 0.640468761337948 1.06675713540891 2.22044604925031e-16
CURTIS_H004166_T01_01_WG01 2.22044604925031e-16 2.11989080262269 2.22044604925031e-16
CURTIS_H004167_T01_01_WG01 0.690428933302926 0.661346811973434 0.197563284169701
CURTIS_H004168_T01_01_WG01 0.533544636961375 1.24257428999282 2.22044604925031e-16
CURTIS_H004169_T01_01_WG01 0.951483563852675 0.555350210821563 2.22044604925031e-16
CURTIS_H004170_T01_01_WG01 2.22044604925031e-16 2.11989080262269 2.22044604925031e-16
CURTIS_H004171_T01_01_WG01 0.323573437861575 1.58783350053622 2.22044604925031e-16
CURTIS_H004172_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004173_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004174_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004175_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004177_T01_01_WG01 0.206052748374998 1.78107476718902 2.22044604925031e-16
CURTIS_H004178_T01_01_WG01 2.22044604925031e-16 1.72992420149782 0.238331655868546
CURTIS_H004180_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004181_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004183_T01_01_WG01 0.212449039472897 2.22044604925031e-16 1.08209225328257
CURTIS_H004184_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004185_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004186_T01_01_WG01 0.50362246215242 1.29177583047348 2.22044604925031e-16
CURTIS_H004187_T01_01_WG01 0.514094517447853 1.27455645200839 2.22044604925031e-16
CURTIS_H004188_T02_01_WG01 0.162291422917689 0.707205903817039 0.70028225904267
CURTIS_H004189_T01_01_WG01 2.22044604925031e-16 2.11989080262269 2.22044604925031e-16
CURTIS_H004190_T01_01_WG01 0.381572724060285 1.4924642887067 2.22044604925031e-16
CURTIS_H004191_T01_01_WG01 0.894082581276333 0.649735621838355 2.22044604925031e-16
CURTIS_H004192_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004193_T01_01_WG01 0.638341351180593 1.07025527207993 2.22044604925031e-16
CURTIS_H004194_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004196_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004197_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004198_T01_01_WG01 0.633095677793423 2.22044604925031e-16 0.659367884434757
CURTIS_H004199_T01_01_WG01 0.857388992180125 0.710071513892478 2.22044604925031e-16
CURTIS_H004200_T01_01_WG01 0.31682906211252 2.22044604925031e-16 0.977196658807297
CURTIS_H004201_T01_01_WG01 0.515035877072398 1.27300855838202 2.22044604925031e-16
CURTIS_H004202_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004203_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004204_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004205_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004206_T01_01_WG01 0.725723146624612 0.926571901026137 2.22044604925031e-16
CURTIS_H004207_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004208_T01_01_WG01 0.321251700569591 2.22044604925031e-16 0.97275217529051
CURTIS_H004209_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004212_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004213_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004214_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004215_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004216_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004217_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004219_T01_01_WG01 0.892509390748185 0.652322445755689 2.22044604925031e-16
CURTIS_H004220_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004222_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004223_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004224_T01_01_WG01 0.28444964278597 2.22044604925031e-16 1.00973601215414
CURTIS_H004225_T01_01_WG01 0.37103213861905 2.22044604925031e-16 0.922725853103692
CURTIS_H004226_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004227_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004228_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004229_T01_01_WG01 0.965394447266601 2.22044604925031e-16 0.325427767486965
CURTIS_H004230_T01_01_WG01 0.668477254321872 1.02070229447073 2.22044604925031e-16
CURTIS_H004231_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004232_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004233_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004234_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004235_T01_01_WG01 0.891846438324438 2.22044604925031e-16 0.399339057457617
CURTIS_H004236_T01_01_WG01 0.29396790762982 1.63651437695811 2.22044604925031e-16
CURTIS_H004237_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004238_T01_01_WG01 0.55797236700623 2.22044604925031e-16 0.734862257253389
CURTIS_H004239_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004240_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004241_T01_01_WG01 0.268295545830716 2.22044604925031e-16 1.02596990021511
CURTIS_H004242_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004243_T01_01_WG01 0.905092389630997 0.63163200688039 2.22044604925031e-16
CURTIS_H004244_T02_01_WG01 0.927681748577026 0.594487940123497 2.22044604925031e-16
CURTIS_H004245_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004246_T01_01_WG01 0.522603883352746 2.22044604925031e-16 0.770405439029945
CURTIS_H004247_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004248_T01_01_WG01 0.517888940719547 1.26831721734731 2.22044604925031e-16
CURTIS_H004249_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004250_T01_01_WG01 2.22044604925031e-16 0.376339006423916 1.06558763104836
CURTIS_H004252_T01_01_WG01 0.592547510894494 2.22044604925031e-16 0.700116333842843
CURTIS_H004253_T01_01_WG01 0.63812887170498 2.22044604925031e-16 0.654309829702533
CURTIS_H004255_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004256_T01_01_WG01 0.555127669941549 1.20708494212123 2.22044604925031e-16
CURTIS_H004257_T01_01_WG01 2.22044604925031e-16 2.11989080262269 2.22044604925031e-16
CURTIS_H004258_T01_01_WG01 0.481460418337505 0.873901646358831 0.277659140933365
CURTIS_H004259_T01_01_WG01 0.732623903499756 0.915224869237593 2.22044604925031e-16
CURTIS_H004260_T01_01_WG01 0.658524436341269 1.03706788219608 2.22044604925031e-16
CURTIS_H004261_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004262_T01_01_WG01 0.711738070574772 0.949567799211499 2.22044604925031e-16
CURTIS_H004263_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004264_T01_01_WG01 0.857430694572157 2.22044604925031e-16 0.433924793395499
CURTIS_H004266_T01_01_WG01 0.749332651884004 0.887750390351699 2.22044604925031e-16
CURTIS_H004267_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004268_T01_01_WG01 0.583102841382991 2.22044604925031e-16 0.709607654097218
CURTIS_H004269_T01_01_WG01 0.199132690831646 1.79245353539425 2.22044604925031e-16
CURTIS_H004271_T01_01_WG01 0.233169203669429 1.73648671898131 2.22044604925031e-16
CURTIS_H004272_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004273_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004274_T01_01_WG01 2.22044604925031e-16 2.11989080262269 2.22044604925031e-16
CURTIS_H004275_T01_01_WG01 0.8120128203255 0.784684324312078 2.22044604925031e-16
CURTIS_H004276_T01_01_WG01 0.15064979149157 2.22044604925031e-16 1.14419675078308
CURTIS_H004277_T01_01_WG01 1.28922270607066 2.22044604925031e-16 2.17553396166936e-10
CURTIS_H004278_T01_01_WG01 2.22044604925031e-16 1.74923425730207 0.226530138606642
CURTIS_H004279_T01_01_WG01 0.147216430348668 2.22044604925031e-16 1.14764707057632
CURTIS_H004280_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004282_T01_01_WG01 0.355289465554773 1.20490267630852 0.202158991476407
CURTIS_H004283_T01_01_WG01 0.602641917707073 0.659991139082031 0.286612444444865
CURTIS_H004284_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004285_T01_01_WG01 0.508601873451878 1.28358809986284 2.22044604925031e-16
CURTIS_H004286_T01_01_WG01 0.953376632714192 0.552237405525246 2.22044604925031e-16
CURTIS_H004288_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004290_T01_01_WG01 0.188247033656158 2.22044604925031e-16 1.10641380182644
CURTIS_H004291_T01_01_WG01 0.171344574716403 2.22044604925031e-16 1.12339974831067
CURTIS_H004292_T01_01_WG01 2.22044604925031e-16 2.11989080262269 2.22044604925031e-16
CURTIS_H004293_T01_01_WG01 0.46334598191275 1.35800313131585 2.22044604925031e-16
CURTIS_H004294_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004295_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004296_T01_01_WG01 0.797736794244659 2.22044604925031e-16 0.493913544145428
CURTIS_H004298_T01_01_WG01 0.862490214419413 0.701683487483648 2.22044604925031e-16
CURTIS_H004299_T01_01_WG01 2.22044604925031e-16 1.41516991672739 0.430696616520742
CURTIS_H004300_T01_01_WG01 0.925795904472522 0.597588865629093 2.22044604925031e-16
CURTIS_H004301_T01_01_WG01 0.66495804110871 1.02648899655615 2.22044604925031e-16
CURTIS_H004302_T01_01_WG01 0.293572812323316 2.22044604925031e-16 1.00056777988212
CURTIS_H004305_T01_01_WG01 0.655023510224979 1.04282451449738 2.22044604925031e-16
CURTIS_H004306_T01_01_WG01 0.774178891053945 0.592944315096444 0.155204465906015
CURTIS_H004307_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004308_T01_01_WG01 0.791839393046708 0.81785583357664 2.22044604925031e-16
CURTIS_H004309_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004310_T01_01_WG01 2.22044604925031e-16 0.438772718501592 1.02743069674022
CURTIS_H004311_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004313_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004314_T01_01_WG01 2.22044604925031e-16 2.11989080262269 2.22044604925031e-16
CURTIS_H004315_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004316_T01_01_WG01 1.28922270628715 2.22044604925031e-16 2.22044604925031e-16
CURTIS_H004317_T01_01_WG01 2.22044604925031e-16 2.22044604925031e-16 1.29559065774401
CURTIS_H004318_T01_01_WG01 0.523740381593804 1.25869559368916 2.22044604925031e-16
CURTIS_H004319_T01_01_WG01 0.871130351694815 0.687476362947135 2.22044604925031e-16
CURTIS_H004320_T01_01_WG01 0.780968687096506 0.835730720087302 2.22044604925031e-16
