sample	ampliconID	Freq	width	FreqNorm	tf	type	group
CURTIS_H004103_T01_01_WG01	amplicon2	60	7931647	7.56463317139555	ESR1	cyclic	ESR1_cyclic
CURTIS_H004114_T01_01_WG01	amplicon2	426	54466035	7.82138813666168	ESR1	cyclic	ESR1_cyclic
CURTIS_H004140_T01_01_WG01	amplicon2	148	13135379	11.2672805253659	ESR1	cyclic	ESR1_cyclic
CURTIS_H004142_T01_01_WG01	amplicon2	286	39001284	7.33309190538445	ESR1	cyclic	ESR1_cyclic
CURTIS_H004147_T01_01_WG01	amplicon2	45	4161814	10.812592778053	ESR1	cyclic	ESR1_cyclic
CURTIS_H004153_T01_01_WG01	amplicon2	350	42150368	8.3036048463444	ESR1	cyclic	ESR1_cyclic
CURTIS_H004167_T01_01_WG01	amplicon2	87	12475338	6.97375894745297	ESR1	cyclic	ESR1_cyclic
CURTIS_H004197_T01_01_WG01	amplicon2	252	29408996	8.56880663318122	ESR1	cyclic	ESR1_cyclic
CURTIS_H004203_T01_01_WG01	amplicon2	67	3965932	16.8938852204223	ESR1	cyclic	ESR1_cyclic
CURTIS_H004213_T01_01_WG01	amplicon2	132	9948074	13.2689000906105	ESR1	cyclic	ESR1_cyclic
CURTIS_H004226_T01_01_WG01	amplicon2	429	29289985	14.6466445783431	ESR1	cyclic	ESR1_cyclic
CURTIS_H004231_T01_01_WG01	amplicon2	100	3970918	25.1830936826195	ESR1	cyclic	ESR1_cyclic
CURTIS_H004256_T01_01_WG01	amplicon2	244	26033824	9.37242258378946	ESR1	cyclic	ESR1_cyclic
CURTIS_H004259_T01_01_WG01	amplicon2	79	7523169	10.500893971676	ESR1	cyclic	ESR1_cyclic
CURTIS_H004268_T01_01_WG01	amplicon2	255	25936739	9.83161375838343	ESR1	cyclic	ESR1_cyclic
CURTIS_H004284_T01_01_WG01	amplicon2	231	20452785	11.2943053965511	ESR1	cyclic	ESR1_cyclic
CURTIS_H004291_T01_01_WG01	amplicon2	134	12114973	11.0606932429812	ESR1	cyclic	ESR1_cyclic
CURTIS_H004314_T01_01_WG01	amplicon2	674	60069465	11.2203429812468	ESR1	cyclic	ESR1_cyclic
CURTIS_H004317_T01_01_WG01	amplicon2	14	587699	23.8217182605381	ESR1	cyclic	ESR1_cyclic
CURTIS_H004323_T01_01_WG01	amplicon2	28	7095513	3.94615583115696	ESR1	cyclic	ESR1_cyclic
CURTIS_H004329_T01_01_WG01	amplicon2	73	10525141	6.93577406706475	ESR1	cyclic	ESR1_cyclic
CURTIS_H004360_T01_01_WG01	amplicon2	354	40809972	8.67435047492804	ESR1	cyclic	ESR1_cyclic
CURTIS_H004362_T01_01_WG01	amplicon2	257	15421382	16.6651730694435	ESR1	cyclic	ESR1_cyclic
CURTIS_H004388_T01_01_WG01	amplicon2	381	37189874	10.2447241418457	ESR1	cyclic	ESR1_cyclic
CURTIS_H004398_T01_01_WG01	amplicon2	175	26765341	6.53830638660647	ESR1	cyclic	ESR1_cyclic
CURTIS_H004403_T01_01_WG01	amplicon2	9	586925	15.3341568343485	ESR1	cyclic	ESR1_cyclic
CURTIS_H004406_T01_01_WG01	amplicon2	466	38461368	12.11605369835	ESR1	cyclic	ESR1_cyclic
CURTIS_H004410_T01_01_WG01	amplicon2	138	22089764	6.2472374082403	ESR1	cyclic	ESR1_cyclic
CURTIS_H004425_T01_01_WG01	amplicon2	779	70410203	11.063737452937	ESR1	cyclic	ESR1_cyclic
CURTIS_H004428_T01_01_WG01	amplicon2	168	14934210	11.249339603501	ESR1	cyclic	ESR1_cyclic
CURTIS_H004454_T01_01_WG01	amplicon2	189	27429710	6.890338979158	ESR1	cyclic	ESR1_cyclic
CURTIS_H004513_T01_01_WG01	amplicon2	153	13607950	11.2434275552159	ESR1	cyclic	ESR1_cyclic
CURTIS_H004515_T01_01_WG01	amplicon2	193	21395364	9.0206457810206	ESR1	cyclic	ESR1_cyclic
CURTIS_H004543_T01_01_WG01	amplicon2	314	21511515	14.5968333704065	ESR1	cyclic	ESR1_cyclic
CURTIS_H004630_T01_01_WG01	amplicon2	93	13315148	6.98452619527774	ESR1	cyclic	ESR1_cyclic
CURTIS_H004632_T01_01_WG01	amplicon2	358	20603479	17.3757063066873	ESR1	cyclic	ESR1_cyclic
CURTIS_H004637_T01_01_WG01	amplicon2	2	599280	3.33733813910025	ESR1	cyclic	ESR1_cyclic
CURTIS_H004644_T01_01_WG01	amplicon2	289	40145266	7.19885627361393	ESR1	cyclic	ESR1_cyclic
CURTIS_H004648_T01_01_WG01	amplicon2	8	2532706	3.15867692499643	ESR1	cyclic	ESR1_cyclic
CURTIS_H004686_T01_01_WG01	amplicon2	116	10592197	10.9514579458822	ESR1	cyclic	ESR1_cyclic
CURTIS_H004698_T01_01_WG01	amplicon2	422	26203987	16.1044195297456	ESR1	cyclic	ESR1_cyclic
CURTIS_H004772_T01_01_WG01	amplicon2	218	12904525	16.8932990559513	ESR1	cyclic	ESR1_cyclic
CURTIS_H004031_T01_01_WG01	amplicon3	190	13788132	13.7799667134025	ESR1	cyclic	ESR1_cyclic
CURTIS_H004046_T01_01_WG01	amplicon3	37	3466524	10.6735161793197	ESR1	cyclic	ESR1_cyclic
CURTIS_H004060_T01_01_WG01	amplicon3	779	57450304	13.5595453071928	ESR1	cyclic	ESR1_cyclic
CURTIS_H004088_T01_01_WG01	amplicon3	36	4085006	8.81271655414949	ESR1	cyclic	ESR1_cyclic
CURTIS_H004114_T01_01_WG01	amplicon3	35	3480931	10.0547813214338	ESR1	cyclic	ESR1_cyclic
CURTIS_H004167_T01_01_WG01	amplicon3	191	12827251	14.890174052102	ESR1	cyclic	ESR1_cyclic
CURTIS_H004259_T01_01_WG01	amplicon3	30	4087565	7.33933283018129	ESR1	cyclic	ESR1_cyclic
CURTIS_H004268_T01_01_WG01	amplicon3	88	7677224	11.4624765409997	ESR1	cyclic	ESR1_cyclic
CURTIS_H004317_T01_01_WG01	amplicon3	2	167567	11.9355242977436	ESR1	cyclic	ESR1_cyclic
CURTIS_H004330_T01_01_WG01	amplicon3	67	5633975	11.8921365465768	ESR1	cyclic	ESR1_cyclic
CURTIS_H004344_T01_01_WG01	amplicon3	30	8300005	3.61445565394238	ESR1	cyclic	ESR1_cyclic
CURTIS_H004375_T01_01_WG01	amplicon3	61	4695363	12.9915408031285	ESR1	cyclic	ESR1_cyclic
CURTIS_H004403_T01_01_WG01	amplicon3	74	8195148	9.02973320310994	ESR1	cyclic	ESR1_cyclic
CURTIS_H004490_T01_01_WG01	amplicon3	85	12955396	6.56097274062483	ESR1	cyclic	ESR1_cyclic
CURTIS_H004515_T01_01_WG01	amplicon3	31	2146662	14.4410251823529	ESR1	cyclic	ESR1_cyclic
CURTIS_H004523_T01_01_WG01	amplicon3	73	10426359	7.00148536991677	ESR1	cyclic	ESR1_cyclic
CURTIS_H004600_T01_01_WG01	amplicon3	378	34447235	10.9733045337311	ESR1	cyclic	ESR1_cyclic
CURTIS_H004031_T01_01_WG01	amplicon4	42	5480613	7.66337634129613	ESR1	cyclic	ESR1_cyclic
CURTIS_H004088_T01_01_WG01	amplicon4	277	22196035	12.4797063980121	ESR1	cyclic	ESR1_cyclic
CURTIS_H004147_T01_01_WG01	amplicon4	281	21091680	13.3227888911647	ESR1	cyclic	ESR1_cyclic
CURTIS_H004180_T01_01_WG01	amplicon4	256	36802127	6.95611968297376	ESR1	cyclic	ESR1_cyclic
CURTIS_H004305_T01_01_WG01	amplicon4	497	48482901	10.2510367521118	ESR1	cyclic	ESR1_cyclic
CURTIS_H004317_T01_01_WG01	amplicon4	140	18445581	7.5898937528723	ESR1	cyclic	ESR1_cyclic
CURTIS_H004330_T01_01_WG01	amplicon4	134	12408385	10.7991491237578	ESR1	cyclic	ESR1_cyclic
CURTIS_H004335_T01_01_WG01	amplicon4	338	43919265	7.69593935599787	ESR1	cyclic	ESR1_cyclic
CURTIS_H004387_T01_01_WG01	amplicon4	307	35577381	8.62907812129285	ESR1	cyclic	ESR1_cyclic
CURTIS_H004423_T03_01_WG01	amplicon4	122	13423527	9.0885204760269	ESR1	cyclic	ESR1_cyclic
CURTIS_H004515_T01_01_WG01	amplicon4	477	33048756	14.4332210265342	ESR1	cyclic	ESR1_cyclic
CURTIS_H004714_T01_01_WG01	amplicon4	11	3277729	3.35598214495463	ESR1	cyclic	ESR1_cyclic
CURTIS_H004317_T01_01_WG01	amplicon5	97	6117355	15.85652622743	ESR1	cyclic	ESR1_cyclic
CURTIS_H004320_T01_01_WG01	amplicon5	208	21686699	9.5911323341556	ESR1	cyclic	ESR1_cyclic
CURTIS_H004330_T01_01_WG01	amplicon5	100	11520874	8.67989702864557	ESR1	cyclic	ESR1_cyclic
CURTIS_H004693_T01_01_WG01	amplicon5	117	16315154	7.17124705044157	ESR1	cyclic	ESR1_cyclic
CURTIS_H004008_T02_01_WG01	amplicon1	174	10014126	17.3754554316572	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004014_T01_01_WG01	amplicon1	24	2715471	8.83824574079414	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004046_T01_01_WG01	amplicon1	18	2568035	7.00925026333364	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004060_T01_01_WG01	amplicon1	0	416654	0	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004064_T01_01_WG01	amplicon1	82	4815473	17.028441442824	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004082_T02_01_WG01	amplicon1	103	13642694	7.54982850161412	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004142_T01_01_WG01	amplicon1	228	17833374	12.7850175743524	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004148_T01_01_WG01	amplicon1	35	3226060	10.8491472570256	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004154_T01_01_WG01	amplicon1	13	3214645	4.04399241595884	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004167_T01_01_WG01	amplicon1	22	2280059	9.64887312126572	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004180_T01_01_WG01	amplicon1	11	1157911	9.4998665700559	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004197_T01_01_WG01	amplicon1	59	2859185	20.6352509543804	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004204_T01_01_WG01	amplicon1	18	3084727	5.8352003272899	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004213_T01_01_WG01	amplicon1	28	4985914	5.61582089061304	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004223_T01_01_WG01	amplicon1	40	4767863	8.38950280240854	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004226_T01_01_WG01	amplicon1	1	216373	4.62164872696686	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004232_T01_01_WG01	amplicon1	15	1168172	12.8405748468547	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004247_T01_01_WG01	amplicon1	168	21224630	7.91533232852587	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004259_T01_01_WG01	amplicon1	6	1156997	5.18583885697197	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004284_T01_01_WG01	amplicon1	249	17749675	14.0284258725864	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004290_T01_01_WG01	amplicon1	61	2946535	20.7022825114923	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004291_T01_01_WG01	amplicon1	3	513689	5.84010948258577	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004299_T01_01_WG01	amplicon1	9	2962827	3.03763938967749	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004314_T01_01_WG01	amplicon1	65	3174304	20.4769297458592	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004319_T01_01_WG01	amplicon1	38	3959754	9.5965557456347	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004320_T01_01_WG01	amplicon1	14	2154342	6.49850395155458	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004323_T01_01_WG01	amplicon1	43	5320337	8.08219479329975	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004325_T01_01_WG01	amplicon1	100	8507554	11.7542598025237	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004329_T01_01_WG01	amplicon1	236	25647056	9.20183587543147	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004332_T01_01_WG01	amplicon1	13	1145542	11.3483399124607	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004335_T01_01_WG01	amplicon1	1	165976	6.02496746517569	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004375_T01_01_WG01	amplicon1	0	437146	0	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004382_T01_01_WG01	amplicon1	35	3226272	10.848434353954	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004388_T01_01_WG01	amplicon1	60	6463803	9.28246111461008	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004408_T01_01_WG01	amplicon1	37	2580451	14.3385787988224	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004410_T01_01_WG01	amplicon1	27	1673879	16.1301981803942	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004414_T01_01_WG01	amplicon1	153	9906334	15.4446639897262	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004417_T01_01_WG01	amplicon1	5	457679	10.9246873900703	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004423_T03_01_WG01	amplicon1	0	165580	0	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004438_T01_01_WG01	amplicon1	103	5219346	19.7342732212043	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004454_T01_01_WG01	amplicon1	69	10769526	6.40696721471307	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004455_T01_01_WG01	amplicon1	17	3261422	5.21245027475745	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004468_T01_01_WG01	amplicon1	73	8519670	8.56840699228961	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004476_T01_01_WG01	amplicon1	133	11790897	11.2798882052824	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004493_T01_01_WG01	amplicon1	70	3417908	20.4803640121384	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004500_T01_01_WG01	amplicon1	179	13220526	13.5395520571572	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004508_T01_01_WG01	amplicon1	23	6057316	3.79706127268249	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004545_T01_01_WG01	amplicon1	54	3949304	13.6732953452051	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004547_T01_01_WG01	amplicon1	7	3237765	2.1619851965785	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004602_T01_01_WG01	amplicon1	1	240073	4.16539969092734	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004605_T01_01_WG01	amplicon1	72	7163846	10.0504673048527	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004629_T01_01_WG01	amplicon1	35	1741047	20.1028461609595	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004635_T01_01_WG01	amplicon1	325	22036014	14.7485838409796	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004636_T01_01_WG01	amplicon1	190	20283807	9.36707788631592	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004657_T01_01_WG01	amplicon1	99	6188063	15.9985442940707	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004677_T01_01_WG01	amplicon1	77	4166510	18.4806948741273	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004678_T01_01_WG01	amplicon1	169	22010220	7.67825128508484	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004683_T01_01_WG01	amplicon1	296	25328414	11.6864798561805	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004695_T01_01_WG01	amplicon1	21	1606812	13.0693572116713	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004702_T01_01_WG01	amplicon1	35	4563589	7.66940230594823	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004724_T01_01_WG01	amplicon1	7	1727299	4.05256993722569	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004739_T01_01_WG01	amplicon1	71	9146321	7.76268403437841	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004748_T01_01_WG01	amplicon1	63	2768104	22.7592604902128	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004759_T01_01_WG01	amplicon1	81	5740414	14.1104805332856	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004764_T01_01_WG01	amplicon1	123	7205063	17.0713288697129	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004766_T01_01_WG01	amplicon1	109	9165547	11.8923616888332	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004772_T01_01_WG01	amplicon1	2	344190	5.81074406577762	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004773_T01_01_WG01	amplicon1	63	6344409	9.93000293644373	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004004_T01_01_WG01	amplicon2	13	990904	13.119333457126	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004008_T02_01_WG01	amplicon2	104	10901215	9.54022097536834	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004026_T01_01_WG01	amplicon2	220	27345172	8.04529589354933	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004062_T01_01_WG01	amplicon2	21	3343856	6.28017474436698	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004071_T01_01_WG01	amplicon2	9	1129022	7.97150099820907	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004120_T01_01_WG01	amplicon2	45	2665482	16.8825000506475	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004177_T01_01_WG01	amplicon2	218	18073862	12.0616169361036	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004204_T01_01_WG01	amplicon2	93	4353665	21.3613128249417	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004246_T01_01_WG01	amplicon2	179	9779262	18.3040397117901	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004247_T01_01_WG01	amplicon2	37	2953255	12.5285490077897	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004305_T01_01_WG01	amplicon2	4	578429	6.91528260166762	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004306_T01_01_WG01	amplicon2	4	273922	14.6026971181577	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004319_T01_01_WG01	amplicon2	73	3022505	24.1521519401953	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004321_T01_01_WG01	amplicon2	124	8048375	15.4068367838228	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004330_T01_01_WG01	amplicon2	0	120072	0	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004334_T01_01_WG01	amplicon2	24	1850435	12.9699232883079	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004345_T01_01_WG01	amplicon2	3	349453	8.58484545847367	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004351_T01_01_WG01	amplicon2	7	1361830	5.14014230851134	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004414_T01_01_WG01	amplicon2	5	2557449	1.95507319989568	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004417_T01_01_WG01	amplicon2	1	691232	1.44669228276469	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004490_T01_01_WG01	amplicon2	5	492193	10.1586166402204	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004516_T01_01_WG01	amplicon2	173	11516418	15.0220320241936	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004523_T01_01_WG01	amplicon2	23	2027673	11.343051862899	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004545_T01_01_WG01	amplicon2	611	68088920	8.97355986847787	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004550_T01_01_WG01	amplicon2	96	8468570	11.3360343009505	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004657_T01_01_WG01	amplicon2	158	16396719	9.63607414385768	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004669_T01_01_WG01	amplicon2	53	5835242	9.08274241239695	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004688_T01_01_WG01	amplicon2	203	6679987	30.389280697702	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004695_T01_01_WG01	amplicon2	64	5856556	10.9279241929899	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004702_T01_01_WG01	amplicon2	48	6929373	6.92703365802361	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004714_T01_01_WG01	amplicon2	30	6370567	4.70915697142813	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004724_T01_01_WG01	amplicon2	39	5991646	6.50906278508443	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H003224_T01_01_WG01	amplicon3	14	5611235	2.49499441744999	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004071_T01_01_WG01	amplicon3	2	214629	9.31840524812584	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004120_T01_01_WG01	amplicon3	254	18368394	13.8281005949676	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004153_T01_01_WG01	amplicon3	3	531933	5.63980802093497	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004180_T01_01_WG01	amplicon3	67	2644649	25.3341747808499	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004230_T01_01_WG01	amplicon3	219	21930045	9.98629961771624	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004231_T01_01_WG01	amplicon3	345	20698981	16.6674871579427	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004266_T01_01_WG01	amplicon3	21	2110841	9.94864132352934	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004321_T01_01_WG01	amplicon3	13	1798240	7.22929086217635	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004351_T01_01_WG01	amplicon3	120	8526275	14.0741414040715	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004362_T01_01_WG01	amplicon3	15	6303598	2.37959336873957	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004388_T01_01_WG01	amplicon3	30	1776632	16.8858829515623	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004410_T01_01_WG01	amplicon3	63	2691558	23.4065177120463	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004438_T01_01_WG01	amplicon3	207	10410845	19.8831122737876	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004513_T01_01_WG01	amplicon3	60	4684943	12.8069861255516	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004632_T01_01_WG01	amplicon3	0	171570	0	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004637_T01_01_WG01	amplicon3	39	2310623	16.8785647853414	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004675_T01_01_WG01	amplicon3	7	884293	7.91592831787654	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004688_T01_01_WG01	amplicon3	16	1005003	15.920350486516	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004071_T01_01_WG01	amplicon4	13	4844373	2.683525814383	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004153_T01_01_WG01	amplicon4	8	1270832	6.29508857189621	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004213_T01_01_WG01	amplicon4	8	3524763	2.26965614425707	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004231_T01_01_WG01	amplicon4	149	13206512	11.2823128468743	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004320_T01_01_WG01	amplicon4	4	1123030	3.56179265024087	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004362_T01_01_WG01	amplicon4	59	2622004	22.5018726134666	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004410_T01_01_WG01	amplicon4	5	1710353	2.92337312823727	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004493_T01_01_WG01	amplicon4	29	4703256	6.1659412117903	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004637_T01_01_WG01	amplicon4	182	12051995	15.1012342769807	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004693_T01_01_WG01	amplicon4	23	1566955	14.6781496596903	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004120_T01_01_WG01	amplicon5	20	2261518	8.84361742864748	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004147_T01_01_WG01	amplicon5	74	8579091	8.62562245813688	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004476_T01_01_WG01	amplicon5	49	3293404	14.8782232607964	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004714_T01_01_WG01	amplicon5	23	2761552	8.32864997653494	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004093_T02_01_WG01	amplicon6	119	8481676	14.0302459089454	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004147_T01_01_WG01	amplicon6	166	17227215	9.63591619423105	ESR1	noncyclic	ESR1_noncyclic
CURTIS_H004093_T02_01_WG01	amplicon7	5	1348353	3.70822774154839	ESR1	noncyclic	ESR1_noncyclic
